sub	ses	model	params	beta	alpha	lambda	w	pi	rho	loglikelihood	bic	aic	latents
84	2	ModelFree_NoStimSticky_NoRespSticky	3	3.36160153159796	1.82170971503605e-10	0.908783469375564				-65.8489821691948	145.513474896354	137.69796433839	0
89	2	ModelFree_NoStimSticky_NoRespSticky	3	3.42237085557882	0.0131261819514092	0.999999947058085				-60.5474409477036	134.910392453372	127.094881895407	0
93	2	ModelFree_NoStimSticky_NoRespSticky	3	0.48053830788534	0.847267895861658	0.999999992508003				-51.1345848859843	116.084680329933	108.269169771969	0
94	2	ModelFree_NoStimSticky_NoRespSticky	3	0.718007196284626	0.518260224608331	0.999999989494099				-46.0022896137439	105.820089785452	98.0045792274879	0
95	2	ModelFree_NoStimSticky_NoRespSticky	3	3.35791602275527	0.00738575499785316	0.999958535697724				-65.8953742433177	145.6062590446	137.790748486635	0
96	2	ModelFree_NoStimSticky_NoRespSticky	3	2.66112155964409	0.0555435879280711	0.661709461549925				-61.1964509114898	136.208412380944	128.39290182298	0
1	2	HybridModel_StimSticky_NoRespSticky	5	3.37136409564596	0.00017917394826686	0.28017236934806	0.999552477143628	-0.0914609236220977		-64.6028114473146	152.23147382457	139.205622894629	0
2	2	HybridModel_StimSticky_NoRespSticky	5	3.41344614924456	0.00159189448870393	0.598851040166664	0.999989518866008	-0.205501143241512		-62.6258635067253	148.277577943391	135.251727013451	0
3	2	HybridModel_StimSticky_NoRespSticky	5	3.45180643512243	0.00157250939278393	0.348209010548014	0.999998825638693	0.323828474117033		-62.3286415258087	147.683133981558	134.657283051617	0
5	2	HybridModel_StimSticky_NoRespSticky	5	3.54104545821779	0.0422708902106479	1.21238344843691e-08	0.145293683773527	-0.118709309961622		-65.2409941216151	153.507839173171	140.48198824323	0
6	2	HybridModel_StimSticky_NoRespSticky	5	3.45596964936411	0.00364792006449105	0.999998260587105	8.55258582590002e-08	0.661771865255585		-46.2819254339309	115.589701797802	102.563850867862	0
7	2	HybridModel_StimSticky_NoRespSticky	5	3.35244204083479	0.0081238220676121	0.176644690121222	0.448949327020684	0.16307717754281		-63.3984355738644	149.822722077669	136.796871147729	0
9	2	HybridModel_StimSticky_NoRespSticky	5	3.37459797238443	0.00161093944719596	0.999972983873099	0.48910976847457	-0.0614246088813196		-67.6436449918926	158.313140913726	145.287289983785	0
11	2	HybridModel_StimSticky_NoRespSticky	5	0.522304858956978	0.99999999682684	0.999999998004945	8.00494097910563e-10	2.33504221789238		-46.8433440030799	116.7125389361	103.68668800616	0
17	2	HybridModel_StimSticky_NoRespSticky	5	3.35722874968048	0.00488229782504597	0.999994134587443	0.322512026203794	0.00992293233430478		-67.8006603752267	158.627171680394	145.601320750453	0
18	2	HybridModel_StimSticky_NoRespSticky	5	3.0248803979604	0.0132888857211082	0.999998908472241	0.0072051795491765	-0.122769617290725		-60.7902391879531	144.606329305847	131.580478375906	0
19	2	HybridModel_StimSticky_NoRespSticky	5	3.3841663038257	0.0136318027028302	0.266872806808205	0.201380653428013	-0.0391033076693482		-67.0240872536115	157.074025437164	144.048174507223	0
20	2	HybridModel_StimSticky_NoRespSticky	5	3.36243524830048	9.50929253739828e-05	0.469323634365349	5.32232180324992e-06	-0.0118556891294171		-62.3724488209739	147.770748571888	134.744897641948	0
21	2	HybridModel_StimSticky_NoRespSticky	5	3.48322627468095	0.0238482846302906	0.129025451277248	0.152066554518183	-0.169563297846071		-62.6585677848403	148.342986499621	135.317135569681	0
23	2	HybridModel_StimSticky_NoRespSticky	5	3.2919907467503	0.00507408299463126	0.999996226875785	5.99921878416571e-06	0.0476788793443672		-65.0541674281361	153.134185786213	140.108334856272	0
26	2	HybridModel_StimSticky_NoRespSticky	5	3.30929803881845	0.00984088922178532	0.999997709441673	0.00724496104438315	-0.0816797608214233		-59.0967389705819	141.219328871104	128.193477941164	0
28	2	HybridModel_StimSticky_NoRespSticky	5	3.38492769305722	0.0066088153446398	0.99994358492045	0.49476292568461	-0.0235079635534931		-67.1032709584732	157.232392846887	144.206541916946	0
33	2	HybridModel_StimSticky_NoRespSticky	5	0.425444306949999	0.528860478918322	0.999999944550029	9.30001868864675e-09	0.294559504551374		-60.4868092595375	143.999469449016	130.973618519075	0
35	2	HybridModel_StimSticky_NoRespSticky	5	3.35975966992633	0.00327615031379397	0.417441228846094	5.52004256679302e-07	-0.0129424319370009		-64.4202322921718	151.866315514284	138.840464584344	0
37	2	HybridModel_StimSticky_NoRespSticky	5	3.40603965180031	0.0281722754924443	2.5627017680703e-08	0.173098917172923	-0.0836820566272269		-63.5506334407928	150.127117811526	137.101266881586	0
38	2	HybridModel_StimSticky_NoRespSticky	5	0.468743539938604	0.999999985856599	0.535086790938705	1.27124381051589e-08	-0.544419226251082		-50.9785582191775	124.982967368295	111.957116438355	0
39	2	HybridModel_StimSticky_NoRespSticky	5	0.770166678999226	0.322863502482314	0.999999988352958	3.6913377697381e-09	1.95567796241334		-49.2743809885652	121.574612907071	108.54876197713	0
40	2	HybridModel_StimSticky_NoRespSticky	5	3.60657628395988	0.00851449373372705	0.999999356073082	0.466384118243945	0.0382308414166598		-64.8809612330371	152.787773396015	139.761922466074	0
41	2	HybridModel_StimSticky_NoRespSticky	5	3.4917063479601	0.0246494380286856	1.57273509988939e-08	0.0582169562658097	-0.291907135317239		-59.9101067764203	142.846064482781	129.820213552841	0
43	2	HybridModel_StimSticky_NoRespSticky	5	3.40188827977098	0.00932300348923424	0.999994017894688	0.440050917465214	-0.0713439366355549		-67.1582207484274	157.342292426795	144.316441496855	0
45	2	HybridModel_StimSticky_NoRespSticky	5	3.58585655257515	0.0213788713930057	0.379254082336149	0.182863656921881	0.0253263903662637		-65.5654222250819	154.156695380104	141.130844450164	0
49	2	HybridModel_StimSticky_NoRespSticky	5	3.34652003613444	0.00263061379749253	0.999977605240511	6.16911157036851e-06	0.122400328733504		-67.4180249920272	157.861900913995	144.836049984054	0
51	2	HybridModel_StimSticky_NoRespSticky	5	0.322068996113615	0.999999982815102	0.99999991643564	2.80562174147711e-09	0.287653571153691		-59.7158611972909	142.457573324522	129.431722394582	0
52	2	HybridModel_StimSticky_NoRespSticky	5	0.337319767862694	0.999999966788377	0.999999906512237	9.19137561823964e-09	-0.573282372505358		-58.2622823835053	139.550415696951	126.524564767011	0
54	2	HybridModel_StimSticky_NoRespSticky	5	3.36079720893562	0.00104876247262585	0.634377232127555	1.59654916670836e-06	-0.000384459012913764		-68.5776991010772	160.181249132095	147.155398202154	0
55	2	HybridModel_StimSticky_NoRespSticky	5	3.48444539630361	0.00765310801230317	0.999999562564666	0.286481579407017	0.218177058421696		-62.9462169672314	148.918284864403	135.892433934463	0
68	2	HybridModel_StimSticky_NoRespSticky	5	0.377280861478184	0.886580549348913	0.394462626801076	2.30160006396866e-09	0.50333351309312		-57.040045109276	137.105941148492	124.080090218552	0
71	2	HybridModel_StimSticky_NoRespSticky	5	1.72343041176181	0.147776681535644	0.263419295839562	0.129697356835302	-0.25375504145813		-63.7178964469884	150.461643823917	137.435792893977	0
73	2	HybridModel_StimSticky_NoRespSticky	5	3.3716941008457	0.00121446056227435	0.250242804739802	0.999994793414117	0.126596495349614		-64.3704978027656	151.766846535472	138.740995605531	0
74	2	HybridModel_StimSticky_NoRespSticky	5	3.38761026009366	0.00136498365589071	0.160733789488549	0.999997904895621	-0.123394398610392		-63.4011600906699	149.82817111128	136.80232018134	0
78	2	HybridModel_StimSticky_NoRespSticky	5	3.46608828406179	0.00442467905082657	0.451741114555738	0.999998803426829	0.00655937553216671		-65.071316821035	153.168484572011	140.14263364207	0
80	2	HybridModel_StimSticky_NoRespSticky	5	3.50438868301383	0.0329020183523967	1.19493170384066e-07	0.209322932275396	-0.20330650152052		-55.4487506147095	133.923352159359	120.897501229419	0
83	2	HybridModel_StimSticky_NoRespSticky	5	3.36329059367193	0.0113471775336216	2.28544971243071e-07	1.0630046803856e-07	0.0766642632965881		-61.921555992131	146.868962914202	133.843111984262	0
84	2	HybridModel_StimSticky_NoRespSticky	5	3.35967559864569	0.000737805214471546	0.288794563802896	0.99996239235907	0.0760911382968925		-65.4239958149104	153.873842559761	140.847991629821	0
89	2	HybridModel_StimSticky_NoRespSticky	5	3.41931052413491	0.0338811353459579	0.999999867105305	0.270202637470481	0.0431497398307358		-59.1994896586581	141.424830247257	128.398979317316	0
93	2	HybridModel_StimSticky_NoRespSticky	5	0.591950942833104	0.826719617532299	0.999999995809074	0.0834859557311914	-0.408023318214924		-51.3558308919705	125.737512713881	112.711661783941	0
94	2	HybridModel_StimSticky_NoRespSticky	5	0.730196114823756	0.477166228832848	0.99999992950436	8.41060105662981e-09	0.975402741050608		-44.4281702445183	111.882191418977	98.8563404890366	0
95	2	HybridModel_StimSticky_NoRespSticky	5	3.35781844642059	0.00736177739902124	0.999956914179168	1.92048267806935e-07	0.002734802977491		-65.8951280671439	154.816107064228	141.790256134288	0
96	2	HybridModel_StimSticky_NoRespSticky	5	2.50240597868712	0.0643017331783837	0.642774107744773	5.05998728041207e-07	-0.0920866858180624		-60.8950216718667	144.815894273674	131.790043343733	0
1	2	ModelBased_StimSticky_NoRespSticky	4	3.37136361678057	0.000179092584947504	0.503683736956457		-0.0914608999062787		-64.6028111965476	147.626303137048	137.205622393095	0
2	2	ModelBased_StimSticky_NoRespSticky	4	3.41344756251358	0.00159187365882554	0.500139755243972		-0.205501098557155		-62.6258632343927	143.672407212738	133.251726468785	0
3	2	ModelBased_StimSticky_NoRespSticky	4	3.45180765886729	0.00157251080561844	0.499994561815465		0.323828381129824		-62.3286412414852	143.077963226923	132.65728248297	0
5	2	ModelBased_StimSticky_NoRespSticky	4	3.3755756677536	5.58202336731226e-10	0.499226447082673		-0.119033511071931		-66.3292507144731	151.079182172899	140.658501428946	0
6	2	ModelBased_StimSticky_NoRespSticky	4	3.51376474247879	2.19448365707603e-11	0.834217715341426		0.67022325716171		-46.951948078723	112.324576901398	101.903896157446	0
7	2	ModelBased_StimSticky_NoRespSticky	4	3.35487219523965	0.0029958059114077	0.500217980175376		0.162999418770183		-63.4103555090831	145.241391762119	134.820711018166	0
9	2	ModelBased_StimSticky_NoRespSticky	4	3.36875166711341	0.000439726580088838	0.499987933658421		-0.061900045288495		-67.6480934085401	153.716867561033	143.29618681708	0
11	2	ModelBased_StimSticky_NoRespSticky	4	3.42881308313896	1.40634940149844e-10	0.546909695118421		0.474547382839855		-57.1578778454239	132.7364364348	122.315755690848	0
17	2	ModelBased_StimSticky_NoRespSticky	4	3.36084192220037	4.30664591157542e-06	0.500065554372766		0.0126551055881321		-67.9182353598131	154.257151463579	143.836470719626	0
18	2	ModelBased_StimSticky_NoRespSticky	4	3.36089513872826	5.62174108686768e-12	0.50090598418813		0.0116877397045624		-67.9190049140541	154.258690572061	143.838009828108	0
19	2	ModelBased_StimSticky_NoRespSticky	4	3.36509000989225	0.000430369656117472	0.500127267142495		-0.0439035704526457		-67.1032358642807	152.627152472514	142.206471728561	0
20	2	ModelBased_StimSticky_NoRespSticky	4	3.36245316759107	2.49257928293412e-11	0.503745082253694		-0.0120521071355047		-62.3726314840087	143.16594371197	132.745262968017	0
21	2	ModelBased_StimSticky_NoRespSticky	4	3.38314315121825	6.84448531905332e-11	0.61836113778638		-0.159506511402314		-63.4106130870161	145.241906917984	134.821226174032	0
23	2	ModelBased_StimSticky_NoRespSticky	4	3.35919669095298	6.1689139797148e-12	0.339254264293416		0.0858457527781162		-68.0481859144736	154.5170525729	144.096371828947	0
26	2	ModelBased_StimSticky_NoRespSticky	4	3.36022341353188	3.88248987461166e-11	0.715001604879771		0.0252716383542823		-64.4210232852525	147.262727314457	136.842046570505	0
28	2	ModelBased_StimSticky_NoRespSticky	4	3.36386937844646	0.0016841363034337	0.499932858794565		-0.0229197097928496		-67.1458492160645	152.712379176081	142.291698432129	0
33	2	ModelBased_StimSticky_NoRespSticky	4	3.35942496114024	2.25586206128694e-11	0.500102169102539		0.100344707517291		-65.8723437530046	150.165368249961	139.744687506009	0
35	2	ModelBased_StimSticky_NoRespSticky	4	3.36245231977699	8.47892421317464e-11	0.39021442665662		-0.0120520812372453		-64.452073028014	147.32482679998	136.904146056028	0
37	2	ModelBased_StimSticky_NoRespSticky	4	3.36969887535675	1.56671449456106e-10	0.499513635845594		-0.0805101451298762		-64.052372821426	146.525426386804	136.104745642852	0
38	2	ModelBased_StimSticky_NoRespSticky	4	3.35927847433668	6.31392372996815e-11	0.484839979771507		0.0925268258617408		-60.379119318137	139.178919380226	128.758238636274	0
39	2	ModelBased_StimSticky_NoRespSticky	4	3.45446443126563	1.90879907195807e-11	0.499911893661494		0.542339268329925		-53.2647735554933	124.950227854939	114.529547110987	0
40	2	ModelBased_StimSticky_NoRespSticky	4	3.38966378009714	0.00180587742336189	0.49953850109421		0.0430200191690131		-65.0636339302619	148.547948604476	138.127267860524	0
41	2	ModelBased_StimSticky_NoRespSticky	4	3.42125433396423	4.02247355629239e-11	0.499538221253965		-0.302250452618694		-60.3668201715421	139.154321087037	128.733640343084	0
43	2	ModelBased_StimSticky_NoRespSticky	4	3.37086275150217	0.0021432131882223	0.499985621805367		-0.0731419144702422		-67.4548995568202	153.330479857593	142.90979911364	0
45	2	ModelBased_StimSticky_NoRespSticky	4	3.35915640197696	1.83467637262345e-11	0.316211265391673		0.0800690644468866		-68.7797967851743	155.980274314301	145.559593570349	0
49	2	ModelBased_StimSticky_NoRespSticky	4	3.36006039707131	1.02285270943171e-10	0.58354068666709		0.12076927164673		-67.5141183515982	153.448917447149	143.028236703196	0
51	2	ModelBased_StimSticky_NoRespSticky	4	3.35970200917327	5.07225063127848e-11	0.301948623033439		0.110739916978553		-67.7903305291625	154.001341802277	143.580661058325	0
52	2	ModelBased_StimSticky_NoRespSticky	4	3.35960990364012	2.59847473747695e-11	0.844986620286313		0.10759441223855		-67.7239084123264	153.868497568605	143.447816824653	0
54	2	ModelBased_StimSticky_NoRespSticky	4	3.36156160434024	4.01048338966197e-11	0.76242002954673		0.000596065863602579		-68.621592973174	155.6638666903	145.243185946348	0
55	2	ModelBased_StimSticky_NoRespSticky	4	3.38114426313689	0.000759228099660407	0.500040834319755		0.226934979439878		-63.3802164601607	145.181113664274	134.760432920321	0
68	2	ModelBased_StimSticky_NoRespSticky	4	3.36110040116855	1.75616338097008e-11	0.488268445688965		0.141927106414265		-65.2428784958659	148.906437735684	138.485756991732	0
71	2	ModelBased_StimSticky_NoRespSticky	4	3.36470396345337	2.59930523540592e-11	0.296018786852967		-0.0378689690544859		-67.7993266271242	154.019333998201	143.598653254248	0
73	2	ModelBased_StimSticky_NoRespSticky	4	3.37169149234506	0.00121446171091317	0.499999944882721		0.126596589928306		-64.3704975568008	147.161675857554	136.740995113602	0
74	2	ModelBased_StimSticky_NoRespSticky	4	3.38760806754692	0.00136498894058737	0.499860102883053		-0.123394541444104		-63.4011598344382	145.223000412829	134.802319668876	0
78	2	ModelBased_StimSticky_NoRespSticky	4	3.46608752551824	0.00442467694844802	0.500031577402841		0.00655935333639709		-65.0713165894489	148.56331392285	138.142633178898	0
80	2	ModelBased_StimSticky_NoRespSticky	4	3.38813798208723	6.92184001728429e-10	0.422829130731852		-0.182746841855374		-56.9214285878275	132.263537919607	121.842857175655	0
83	2	ModelBased_StimSticky_NoRespSticky	4	3.35914828367508	4.76088016923667e-11	0.495727913272307		0.0783828371450922		-61.9908296838282	142.402340111609	131.981659367656	0
84	2	ModelBased_StimSticky_NoRespSticky	4	3.35967407356896	0.000737781459216965	0.499467103178998		0.0760910900692343		-65.4239955565066	149.268671856966	138.847991113013	0
89	2	ModelBased_StimSticky_NoRespSticky	4	3.36086224813014	3.96590162758804e-11	0.532897312883505		0.137701987497409		-63.3163336824822	145.053348108917	134.632667364964	0
93	2	ModelBased_StimSticky_NoRespSticky	4	3.36006085197915	2.91350539659607e-11	0.500233435922702		0.12077892735007		-67.6147959890526	153.650272722058	143.229591978105	0
94	2	ModelBased_StimSticky_NoRespSticky	4	3.40672602043806	5.45408087919486e-12	0.387421210528239		0.40522755707631		-61.6050353818108	141.630751507574	131.210070763622	0
95	2	ModelBased_StimSticky_NoRespSticky	4	3.35941236165986	1.64946923268006e-11	0.445189694614667		0.0500961068991463		-68.4547199419939	155.33012062794	144.909439883988	0
96	2	ModelBased_StimSticky_NoRespSticky	4	3.36662170989535	4.42476359037217e-10	0.558729882972565		-0.0558841447025241		-63.5788196989237	145.5783201418	135.157639397847	0
1	2	ModelFree_StimSticky_NoRespSticky	4	3.37132844873868	8.68196004617291e-09	0.211597643886026		-0.0920748507899537		-64.6092311108035	147.639142965559	137.218462221607	0
2	2	ModelFree_StimSticky_NoRespSticky	4	3.3904786910108	1.58407449745823e-10	0.846975388261173		-0.19294498253785		-63.5826452158609	145.585971175674	135.165290431722	0
3	2	ModelFree_StimSticky_NoRespSticky	4	3.38785942548573	5.34703495076547e-09	0.0397007410687677		0.331501750055231		-62.62689724317	143.674475230292	133.25379448634	0
5	2	ModelFree_StimSticky_NoRespSticky	4	3.60047773122318	0.0274993897420771	1.85897472614306e-09		-0.114687788833437		-65.6866725316036	149.79402580716	139.373345063207	0
6	2	ModelFree_StimSticky_NoRespSticky	4	3.45597197403211	0.00364793495292507	0.999993042765487		0.66177141128116		-46.2819256049841	110.984531953921	100.563851209968	0
7	2	ModelFree_StimSticky_NoRespSticky	4	3.36221170785232	1.21098605760677e-08	0.198456921386563		0.158812462418875		-63.5723631457434	145.565407035439	135.144726291487	0
